Time,Id,AI1529BiasMatchSeriesPos,AI1526BiasMatchShuntPos,ArMwMfcFlow_Act,NF3MfcFlow_Act,NF3DopeMfcFlow_Act,ArTopMfcFlow_Act,SIH4TopMfcFlow_Act,H2TopMfcFlow_Act,HeTopMfcFlow_Act,ArSideMfcFlow_Act,SIH4SideMfcFlow_Act,HeSideMfcFlow_Act,H2SideMfcFlow_Act,O2MfcFlow_Act,DomeHeaterTempSide,DomeHeaterTempGsh,DomeHeaterTempTop,DomeHeaterTempCnt,HxWaterResistivity2nd,HxWaterResistivity1st,HxWaterTemp2nd,HxWaterTempWall,RpsDeliveredPower,LLBPressure,LLAPressure,EchuckVoltage,OuterIhcFlow,OuterIhcPressure,InnerIhcFlow,InnerIhcPressure,ForelinePressure,TurboThrottleValveStep,RoughThrottleValveStep,RFBiasReflPwr,RFBiasFwdPwr,RFSideReflPwr,RFSideFwdPwr,RFTopReflPwr,RFTopFwdPwr,RecipeStepNum,WaferCountPMCounter
2022-11-21T16:26:51.583-07:00,1,5935,4225,-6,0,0,20,-335,0,-2,220,-2,-2,2,250,1.22,1.23,1.24,1.2,3198,3300,45,80,58,769936,114,-1,6.24,12006,4.04,8998,166000,100000,50000,0,3,122,5625,29,3558,7,96
2022-11-21T16:26:52.574-07:00,1,5935,4230,-6,1,0,20,-331,0,-2,220,-2,-2,2,250,1.22,1.23,1.24,1.2,3198,3300,45,80,58,769936,114,-1,6.24,12006,4.04,8998,166000,100000,50000,0,6,122,5629,28,3553,7,96
2022-11-21T16:26:53.582-07:00,1,5935,4235,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.23,1.23,1.24,1.2,3198,3300,45,80,55,769936,114,-3,6.25,11998,4.05,8988,166000,100000,50000,0,3,123,5622,28,3553,7,96
2022-11-21T16:26:54.573-07:00,1,5935,4235,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.23,1.23,1.24,1.2,3198,3300,45,80,55,769936,114,-3,6.25,11998,4.05,8988,166000,100000,50000,0,3,123,5622,28,3553,7,96
2022-11-21T16:26:55.580-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.23,1.23,1.24,1.2,3300,3300,45,80,58,769936,143,-1,6.24,11998,4.05,8998,166000,100000,50000,1,1,123,5627,28,3555,7,96
2022-11-21T16:26:56.588-07:00,1,5930,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.23,1.24,1.2,3300,3300,45,80,58,769936,31007,0,6.24,11998,4.04,8998,156000,100000,50000,1,1,123,5629,28,3555,7,97
2022-11-21T16:26:57.581-07:00,1,5935,4225,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.23,1.24,1.24,1.19,3300,3300,45,80,55,769936,38687,0,6.24,12006,4.04,8998,161000,100000,50000,0,6,123,5632,28,3553,7,96
2022-11-21T16:26:58.587-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.23,1.24,1.24,1.19,3198,3300,45,80,58,769936,47071,0,6.25,11998,4.04,8988,156000,100000,50000,0,6,122,5625,29,3548,7,96
2022-11-21T16:26:59.578-07:00,1,5935,4230,-7,0,0,20,-331,0,-2,220,-2,-3,2,250,1.23,1.24,1.24,1.19,3198,3300,45,80,58,769936,79722,0,6.24,12006,4.05,8998,156000,100000,50000,0,1,123,5632,28,3551,7,96
2022-11-21T16:27:00.587-07:00,1,5935,4225,-6,0,0,20,-325,0,-2,220,-2,-2,2,250,1.23,1.24,1.25,1.2,3300,3300,45,80,58,766561,154650,0,6.24,12006,4.04,8988,156000,100000,50000,0,3,122,5629,28,3548,7,96
2022-11-21T16:27:01.576-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.23,1.24,1.25,1.2,3300,3300,45,80,55,769936,308014,0,6.24,11998,4.05,8998,151000,100000,50000,0,6,122,5622,28,3553,7,96
2022-11-21T16:27:02.585-07:00,1,5930,4230,-6,1,0,20,-321,0,-2,220,-2,-2,2,250,1.23,1.24,1.25,1.2,3300,3300,45,80,58,769936,356078,-1,6.25,11998,4.04,8998,156000,100000,50000,0,6,122,5620,27,3551,7,96
2022-11-21T16:27:03.575-07:00,1,5935,4225,-6,1,0,20,-323,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3198,3300,45,80,58,769936,404470,-1,6.25,11998,4.05,8998,156000,100000,50000,0,3,123,5627,28,3553,7,96
2022-11-21T16:27:04.580-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3198,3300,45,80,58,769936,467585,0,6.24,12006,4.04,8998,161000,100000,50000,0,1,122,5627,28,3553,7,96
2022-11-21T16:27:05.588-07:00,1,5935,4230,-6,1,0,20,-329,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3300,3300,45,80,58,775028,554990,0,6.25,11998,4.04,8998,156000,100000,50000,0,6,122,5627,27,3553,7,96
2022-11-21T16:27:06.584-07:00,1,5930,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3300,3300,45,80,58,769936,599350,-1,6.25,11998,4.04,8998,156000,100000,50000,0,1,121,5627,28,3555,7,96
2022-11-21T16:27:07.587-07:00,1,5935,4230,-6,1,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3300,3300,45,80,58,769936,795733,-1,6.24,12006,4.04,8998,161000,100000,50000,0,6,122,5629,28,3555,7,96
2022-11-21T16:27:08.578-07:00,1,5925,4230,-6,1,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3198,3300,45,80,58,769936,792244,0,6.24,11998,4.04,8998,156000,100000,50000,0,6,122,5625,28,3551,7,96
2022-11-21T16:27:09.584-07:00,1,5935,4230,-6,0,0,20,-323,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3198,3300,45,80,61,769936,795733,-1,6.24,12006,4.05,8998,156000,100000,50000,0,0,122,5629,27,3555,7,97
2022-11-21T16:27:10.574-07:00,1,5930,4235,-6,0,0,20,-325,0,-2,220,-2,-2,2,250,1.23,1.25,1.25,1.2,3300,3300,45,80,58,769936,795733,-1,6.24,12006,4.05,8998,156000,100000,50000,0,1,122,5639,28,3558,7,97
2022-11-21T16:27:11.582-07:00,1,5935,4225,-6,0,0,20,-325,0,-2,220,-2,-2,2,250,1.23,1.25,1.26,1.2,3300,3300,45,80,58,769936,795733,-1,6.24,12006,4.04,8998,156000,100000,50000,0,1,122,5625,28,3551,7,96
2022-11-21T16:27:12.573-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.25,1.26,1.2,3300,3300,45,80,61,769936,799237,0,6.25,11998,4.04,8988,156000,100000,50000,0,6,122,5627,28,3555,7,96
2022-11-21T16:27:13.581-07:00,1,5935,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.25,1.26,1.2,3198,3300,45,80,58,766561,799237,-1,6.25,12006,4.04,8998,156000,100000,50000,0,1,122,5627,28,3555,7,96
2022-11-21T16:27:14.572-07:00,1,5940,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.23,1.26,1.26,1.2,3198,3300,45,80,58,769936,799237,0,6.24,12006,4.05,8998,156000,100000,50000,0,6,122,5627,27,3555,7,96
2022-11-21T16:27:15.579-07:00,1,5935,4230,-6,1,0,20,-333,0,-2,220,-2,-2,2,250,1.23,1.26,1.26,1.2,3300,3300,45,80,64,769936,799237,0,6.25,12006,4.04,8998,161000,100000,50000,0,6,122,5629,27,3546,7,96
2022-11-21T16:27:16.586-07:00,1,5935,4225,-6,1,0,20,-327,0,-2,220,-2,-2,2,250,1.23,1.26,1.26,1.2,3300,3300,45,80,61,769936,795733,-3,6.24,12006,4.05,8998,156000,100000,50000,0,3,122,5625,27,3553,7,96
2022-11-21T16:27:17.578-07:00,1,5935,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.23,1.26,1.26,1.2,3300,3300,45,80,64,769936,804522,0,6.25,12006,4.05,8998,156000,100000,50000,0,6,122,5622,27,3553,7,96
2022-11-21T16:27:18.586-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.23,1.26,1.26,1.2,3198,3300,45,80,61,766561,799237,-1,6.24,12006,4.05,8998,161000,100000,50000,0,3,122,5629,28,3548,7,95
2022-11-21T16:27:19.577-07:00,1,5930,4230,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.23,1.26,1.26,1.2,3198,3300,45,80,64,1290275,804522,0,6.25,11998,4.04,8988,156000,100000,50000,0,1,122,5629,28,3553,7,96
2022-11-21T16:27:20.583-07:00,1,5935,4225,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3300,3300,45,80,58,1133409,799237,-1,6.24,12006,4.05,8998,156000,100000,50000,0,6,121,5620,27,3553,7,95
2022-11-21T16:27:21.575-07:00,1,5940,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3300,3300,45,80,61,826015,799237,-1,6.24,11998,4.05,8998,156000,100000,50000,0,3,122,5627,27,3551,7,96
2022-11-21T16:27:22.583-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3300,3300,45,80,58,624899,799237,0,6.25,11998,4.05,8988,156000,100000,50000,0,6,121,5629,27,3546,7,96
2022-11-21T16:27:23.574-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3198,3300,45,80,58,501642,804522,-3,6.24,11988,4.04,8988,156000,100000,50000,0,1,121,5629,27,3551,7,95
2022-11-21T16:27:24.581-07:00,1,5930,4235,-7,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3198,3300,45,80,64,427307,804522,-1,6.25,11998,4.04,8998,161000,100000,50000,0,1,121,5629,28,3551,7,96
2022-11-21T16:27:25.587-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3300,3300,45,80,61,367200,799237,-3,6.25,12006,4.05,8998,156000,100000,50000,0,1,121,5627,27,3558,7,95
2022-11-21T16:27:26.579-07:00,1,5935,4225,-6,1,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3300,3300,45,80,58,356078,799237,-3,6.24,11998,4.04,8988,156000,100000,50000,0,6,121,5625,27,3548,7,96
2022-11-21T16:27:27.586-07:00,1,5940,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.26,1.26,1.2,3300,3300,45,80,61,304649,923953,-1,6.24,11988,4.04,8988,156000,100000,50000,0,6,121,5629,27,3548,7,96
2022-11-21T16:27:28.578-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.26,1.2,3198,3300,45,80,64,241632,795733,-1,6.25,11998,4.04,8998,156000,100000,50000,0,6,121,5622,26,3553,7,96
2022-11-21T16:27:29.584-07:00,1,5930,4230,-7,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.26,1.2,3198,3300,45,80,64,450443,778441,0,6.24,11988,4.04,8988,166000,100000,50000,0,1,121,5625,27,3551,7,95
2022-11-21T16:27:30.576-07:00,1,5930,4235,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.26,1.2,3198,3300,45,80,64,10542,778441,-1,6.24,12006,4.04,8998,166000,100000,50000,0,3,121,5627,27,3555,7,96
2022-11-21T16:27:31.583-07:00,1,5935,4230,-6,1,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.26,1.2,3300,3300,45,80,64,1518,775028,-1,6.25,11998,4.04,8998,161000,100000,50000,0,6,121,5632,27,3551,7,96
2022-11-21T16:27:32.575-07:00,1,5935,4235,-6,1,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.26,1.2,3300,3300,45,80,64,284,769936,0,6.24,11998,4.04,8998,166000,100000,50000,0,6,121,5625,27,3548,7,96
2022-11-21T16:27:33.581-07:00,1,5930,4235,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,64,132,769936,0,6.25,12006,4.04,8998,170000,100000,50000,0,3,121,5627,27,3555,7,96
2022-11-21T16:27:34.587-07:00,1,5930,4235,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,61,89,775028,0,6.25,11998,4.06,8998,166000,100000,50000,0,3,120,5625,27,3548,7,96
2022-11-21T16:27:35.580-07:00,1,5930,4230,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,62,775028,-1,6.25,11998,4.04,8988,166000,100000,50000,0,6,120,5627,27,3553,7,96
2022-11-21T16:27:36.587-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,51,769936,0,6.25,11998,4.04,8988,166000,100000,50000,0,6,120,5617,27,3553,7,96
2022-11-21T16:27:37.579-07:00,1,5930,4235,-6,0,0,20,-331,0,-2,220,-2,-3,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,39,778441,-1,6.25,12006,4.04,8998,170000,100000,50000,0,1,120,5627,27,3555,7,96
2022-11-21T16:27:38.585-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,64,33,778441,-1,6.24,12006,4.04,8998,166000,100000,50000,0,1,121,5625,26,3553,7,96
2022-11-21T16:27:39.575-07:00,1,5930,4230,-6,1,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,64,28,775028,0,6.24,12006,4.04,8998,166000,100000,50000,0,6,120,5625,27,3555,7,97
2022-11-21T16:27:40.581-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,27,775028,0,6.24,11998,4.05,8998,170000,100000,50000,0,6,120,5625,26,3548,7,96
2022-11-21T16:27:41.587-07:00,1,5930,4230,-7,0,0,20,-329,0,-2,220,-2,-3,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,29,1197404,0,6.24,12006,4.04,8998,166000,100000,50000,0,6,120,5622,27,3553,7,96
2022-11-21T16:27:42.578-07:00,1,5935,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,31,1133409,0,6.25,11998,4.05,8998,166000,100000,50000,0,6,121,5625,27,3548,7,96
2022-11-21T16:27:43.585-07:00,1,5930,4235,-6,0,0,20,-337,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,61,33,763200,0,6.24,12006,4.04,8998,170000,100000,50000,0,1,120,5622,27,3551,7,96
2022-11-21T16:27:44.575-07:00,1,5935,4225,-6,0,0,20,-335,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,61,35,564831,-3,6.24,11988,4.05,8988,161000,100000,50000,0,0,121,5627,27,3553,7,96
2022-11-21T16:27:45.582-07:00,1,5930,4235,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,87,453422,-1,6.24,12006,4.04,8998,166000,100000,50000,0,1,120,5614,27,3551,7,92
2022-11-21T16:27:46.573-07:00,1,5935,4230,-7,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,108,382013,0,6.25,12006,4.04,8998,166000,100000,50000,0,3,119,5620,27,3551,7,91
2022-11-21T16:27:47.580-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3300,3300,45,80,64,108,337047,-1,6.24,11988,4.04,8998,170000,100000,50000,0,0,121,5629,27,3558,7,91
2022-11-21T16:27:48.586-07:00,1,5930,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,61,108,302648,-1,6.25,11988,4.05,8998,166000,100000,50000,0,6,120,5629,27,3553,7,92
2022-11-21T16:27:49.578-07:00,1,5935,4225,-7,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.25,1.2,3198,3300,45,80,61,108,524176,-1,6.24,11988,4.05,8988,170000,100000,50000,1,3,119,5622,27,3543,7,93
2022-11-21T16:27:50.585-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,64,107,18102,-1,6.25,12006,4.04,8998,161000,100000,50000,0,1,120,5627,27,3546,7,92
2022-11-21T16:27:51.577-07:00,1,5930,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3300,3300,45,80,64,108,3160,-1,6.25,12006,4.06,8998,166000,100000,50000,1,3,120,5627,26,3553,7,92
2022-11-21T16:27:52.583-07:00,1,5935,4230,-6,0,0,20,-325,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3300,3300,45,80,64,107,479,-1,6.25,11998,4.04,8988,166000,100000,50000,0,3,120,5632,27,3553,7,92
2022-11-21T16:27:53.574-07:00,1,5935,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,61,28466,149,-1,6.24,11988,4.04,8998,166000,100000,50000,0,6,120,5625,26,3551,7,92
2022-11-21T16:27:54.581-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,61,41719,82,-3,6.25,12006,4.05,8998,166000,100000,50000,0,3,119,5627,27,3551,7,92
2022-11-21T16:27:55.587-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,64,49499,51,0,6.25,12006,4.04,8998,166000,100000,50000,0,1,119,5627,27,3548,7,91
2022-11-21T16:27:56.577-07:00,1,5930,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,64,49499,51,0,6.25,12006,4.04,8998,166000,100000,50000,0,1,119,5627,27,3548,7,91
2022-11-21T16:27:57.585-07:00,1,5930,4230,-7,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3300,3300,45,80,64,79722,29,0,6.24,12006,4.04,8998,166000,100000,50000,1,6,119,5622,27,3548,7,93
2022-11-21T16:27:58.576-07:00,1,5935,4230,-5,0,0,20,-335,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3300,3300,45,80,61,137858,20,-3,6.24,11998,4.05,8998,151000,100000,50000,0,6,119,5620,27,3551,7,92
2022-11-21T16:27:59.582-07:00,1,5930,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,64,241632,16,0,6.25,11988,4.04,8998,161000,100000,50000,1,3,120,5622,26,3551,7,91
2022-11-21T16:28:00.575-07:00,1,5935,4225,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,64,331904,14,0,6.24,12006,4.04,8998,156000,100000,50000,0,3,120,5622,27,3555,7,92
2022-11-21T16:28:01.581-07:00,1,5935,4225,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.24,1.2,3198,3300,45,80,61,387933,13,-3,6.24,11988,4.06,8988,156000,100000,50000,0,3,120,5627,27,3548,7,92
2022-11-21T16:28:02.585-07:00,1,5930,4230,-6,1,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,67,450443,13,0,6.25,12006,4.04,8998,151000,100000,50000,0,6,119,5625,27,3551,7,92
2022-11-21T16:28:03.576-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,61,512785,13,-3,6.25,11998,4.05,8988,156000,100000,50000,0,1,120,5625,27,3551,7,92
2022-11-21T16:28:04.583-07:00,1,5935,4230,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,64,573585,14,-1,6.24,11998,4.04,8998,156000,100000,50000,0,3,119,5627,27,3548,7,93
2022-11-21T16:28:05.575-07:00,1,5930,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,64,749903,14,-1,6.24,12006,4.04,8998,151000,100000,50000,0,6,120,5627,26,3546,7,92
2022-11-21T16:28:06.581-07:00,1,5935,4230,-7,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,67,799237,14,0,6.24,12006,4.04,8998,156000,100000,50000,0,6,120,5627,26,3548,7,92
2022-11-21T16:28:07.586-07:00,1,5930,4230,-7,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,67,804522,14,-1,6.24,12006,4.04,8998,156000,100000,50000,0,3,120,5627,27,3548,7,91
2022-11-21T16:28:08.575-07:00,1,5935,4225,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80.1,61,808065,14,-3,6.24,12006,4.04,8998,161000,100000,50000,1,3,119,5627,27,3553,7,92
2022-11-21T16:28:09.581-07:00,1,5935,4230,-7,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80.1,61,808065,14,0,6.25,12006,4.05,8998,151000,100000,50000,0,6,119,5622,27,3553,7,92
2022-11-21T16:28:10.587-07:00,1,5930,4230,-6,1,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,67,808065,14,-1,6.25,11988,4.04,8998,161000,100000,50000,0,3,119,5625,27,3555,7,92
2022-11-21T16:28:11.579-07:00,1,5930,4230,-7,1,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3198,3300,45,80,64,808065,15,-1,6.24,11998,4.05,8988,151000,100000,50000,0,3,119,5627,27,3553,7,92
2022-11-21T16:28:12.585-07:00,1,5935,4225,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.23,1.2,3300,3300,45,80,64,804522,15,-1,6.24,11998,4.04,8998,151000,100000,50000,0,3,119,5622,27,3553,7,92
2022-11-21T16:28:13.576-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,64,804522,15,0,6.24,12006,4.04,8998,156000,100000,50000,0,3,119,5627,27,3555,7,92
2022-11-21T16:28:14.584-07:00,1,5925,4230,-6,0,0,20,-335,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,67,804522,15,0,6.25,12006,4.04,8998,151000,100000,50000,0,3,120,5627,26,3553,7,92
2022-11-21T16:28:15.573-07:00,1,5930,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80.1,67,808065,15,-1,6.25,11988,4.04,8998,156000,100000,50000,0,3,119,5625,27,3548,7,92
2022-11-21T16:28:16.579-07:00,1,5930,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80.1,67,808065,15,0,6.24,11998,4.05,8998,156000,100000,50000,0,1,119,5625,27,3553,7,92
2022-11-21T16:28:17.586-07:00,1,5940,4230,-6,1,0,20,-337,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,64,813409,16,0,6.25,11998,4.05,8988,161000,100000,50000,0,1,119,5627,27,3553,7,92
2022-11-21T16:28:18.578-07:00,1,5935,4230,-6,0,0,20,-331,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,64,813409,16,0,6.24,11998,4.05,8988,156000,100000,50000,0,3,119,5625,27,3553,7,92
2022-11-21T16:28:19.585-07:00,1,5935,4225,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3300,3300,45,80.1,61,804522,16,-1,6.24,12006,4.05,8998,156000,100000,50000,0,6,119,5627,26,3546,7,92
2022-11-21T16:28:20.575-07:00,1,5935,4230,-7,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80.1,64,808065,16,0,6.25,12006,4.04,8998,156000,100000,50000,0,1,119,5632,27,3553,7,92
2022-11-21T16:28:21.582-07:00,1,5935,4230,-6,0,0,20,-333,0,-2,220,-2,-2,2,250,1.24,1.27,1.22,1.2,3198,3300,45,80,64,813409,16,-1,6.24,12006,4.05,8998,151000,100000,50000,0,3,119,5627,27,3555,7,92
2022-11-21T16:28:22.574-07:00,1,5935,4230,-6,0,0,20,-329,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3300,3300,45,80.1,61,813409,16,-1,6.25,12006,4.05,8998,156000,100000,50000,0,6,119,5627,26,3555,7,92
2022-11-21T16:28:23.580-07:00,1,5935,4230,-6,0,0,20,-327,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3300,3300,45,80.1,67,808065,16,0,6.24,11998,4.04,8998,166000,100000,50000,0,6,119,5617,27,3553,7,92
2022-11-21T16:28:24.587-07:00,1,5935,4230,-6,0,0,20,-339,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3300,3300,45,80.1,64,813409,16,-1,6.24,11998,4.04,8988,156000,100000,50000,0,3,119,5622,26,3553,7,92
2022-11-21T16:28:25.578-07:00,1,5935,4225,-6,0,0,20,-325,0,-2,220,-2,-2,2,250,1.24,1.27,1.21,1.2,3198,3300,45,80.1,8,816991,16,-3,6.24,11998,4.04,8988,156000,100000,50000,0,0,0,0,1,7,8,91
2022-11-21T16:28:26.584-07:00,1,5935,4230,-6,0,0,0,-325,0,-2,-4,-2,-2,2,-3,1.24,1.27,1.21,1.2,3198,3300,45,80.1,8,804522,16,0,6.24,12006,4.05,8998,146000,100000,50000,0,1,0,2,0,7,9,92
2022-11-21T16:28:27.576-07:00,1,5930,4230,-6,0,0,0,-351,0,-2,-3,-2,-2,2,0,1.24,1.27,1.21,1.2,3300,3300,45,80.1,11,766561,17,-1,6.25,12006,4.04,8998,112000,100000,50000,0,3,0,2,1,2,9,93
2022-11-21T16:28:28.584-07:00,1,5935,4230,-7,0,0,0,-333,0,-2,-3,-2,-2,2,0,1.24,1.27,1.21,1.2,3300,3300,45,80.1,8,763200,17,0,6.24,12006,4.04,8998,97000,100000,50000,0,6,0,0,1,7,9,93
2022-11-21T16:28:29.575-07:00,1,5935,4230,-6,0,0,0,-335,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3300,3300,45,80.1,11,763200,17,-1,6.25,11988,4.05,8988,87000,100000,50000,0,6,0,0,1,4,10,92
2022-11-21T16:28:30.581-07:00,1,5935,4230,-6,0,0,0,-333,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3198,3300,45,80.1,11,763200,17,-1,6.24,11988,4.06,8998,68000,100000,50000,0,1,0,0,1,4,10,93
2022-11-21T16:28:31.588-07:00,1,5935,4230,-6,0,0,0,-331,0,-2,-3,-2,-2,2,1,1.24,1.27,1.21,1.2,3198,3300,45,80.1,8,1099078,17,-1,6.25,12006,4.05,8998,58000,100000,50000,0,6,0,0,1,4,10,93
